Program	Code	Mnemonic	Summary	Severity	HelpLink
C# Compiler	CS0273	InvalidPropertyAccessMod	The accessibility modifier of the 'property_accessor' accessor must be more restrictive than the property or indexer 'property'	Error	https://msdn.microsoft.com/en-us/library/a5h9hhwb(v=vs.90).aspx
C# Compiler	CS0274	DuplicatePropertyAccessMods	Cannot specify accessibility modifiers for both accessors of the property or indexer 'property/indexer'	Error	https://msdn.microsoft.com/en-us/library/aa78f2tw(v=vs.90).aspx
C# Compiler	CS0275	PropertyAccessModInInterface	'accessor': accessibility modifiers may not be used on accessors in an interface	Error	https://msdn.microsoft.com/en-us/library/e9xzdh67(v=vs.90).aspx
C# Compiler	CS0276	AccessModMissingAccessor	'property/indexer': accessibility modifiers on accessors may only be used if the property or indexer has both a get and a set accessor	Error	https://msdn.microsoft.com/en-us/library/a1yk25k8(v=vs.90).aspx
C# Compiler	CS0277	UnimplementedInterfaceAccessor	'class' does not implement interface member 'accessor'. 'class accessor' is not public	Error	https://msdn.microsoft.com/en-us/library/a1bzfzze(v=vs.90).aspx
C# Compiler	CS0278	PatternIsAmbiguous	'type' does not implement the 'pattern name' pattern. 'method name' is ambiguous with 'method name'.	Warning (level 2)	https://msdn.microsoft.com/en-us/library/bzwss033(v=vs.90).aspx
C# Compiler	CS0279	PatternStaticOrInaccessible	'type name' does not implement the 'pattern name' pattern. 'method name' is either static or not public.	Warning (level 2)	https://msdn.microsoft.com/en-us/library/bz2286x8(v=vs.90).aspx
C# Compiler	CS0280	PatternBadSignature	'type' does not implement the 'pattern name' pattern. 'method name' has the wrong signature.	Warning (level 2)	https://msdn.microsoft.com/en-us/library/a9k87wd8(v=vs.90).aspx
C# Compiler	CS0281	FriendRefNotEqualToThis	Friend access was granted to 'AssemblyName1', but the output assembly is named 'AssemblyName2'. Try adding a reference to 'AssemblyName1' or changing the output assembly name to match.	Error	https://msdn.microsoft.com/en-us/library/2ch39s8y(v=vs.90).aspx
C# Compiler	CS0282	SequentialOnPartialClass	There is no defined ordering between fields in multiple declarations of partial class or struct 'type'. To specify an ordering, all instance fields must be in the same declaration.	Warning (level 3)	https://msdn.microsoft.com/en-us/library/e7ay985h(v=vs.90).aspx
C# Compiler	CS0283	BadConstType	The type 'type' cannot be declared const	Error	https://msdn.microsoft.com/en-us/library/ms228656(v=vs.90).aspx
C# Compiler	CS0304	NoNewTyvar	Cannot create an instance of the variable type 'type' because it does not have the new() constraint	Error	https://msdn.microsoft.com/en-us/library/x3y47hd4(v=vs.90).aspx
C# Compiler	CS0305	BadArity	Using the generic type 'generic type' requires 'number' type arguments	Error	https://msdn.microsoft.com/en-us/library/yshhtt9e(v=vs.90).aspx
C# Compiler	CS0306	BadTypeArgument	The type 'type' may not be used as a type argument	Error	https://msdn.microsoft.com/en-us/library/72es69b8(v=vs.90).aspx
C# Compiler	CS0307	TypeArgsNotAllowed	The 'construct' 'identifier' is not a generic method. If you intended an expression list, use parentheses around the &lt; expression.	Error	https://msdn.microsoft.com/en-us/library/9cbzzha0(v=vs.90).aspx
C# Compiler	CS0308	HasNoTypeVars	The non-generic type-or-method 'identifier' cannot be used with type arguments.	Error	https://msdn.microsoft.com/en-us/library/sfhfe070(v=vs.90).aspx
C# Compiler	CS0310	NewConstraintNotSatisfied	The type 'typename' must be a non-abstract type with a public parameterless constructor in order to use it as parameter 'parameter' in the generic type or method 'generic'	Error	https://msdn.microsoft.com/en-us/library/42h7h44y(v=vs.90).aspx
C# Compiler	CS0311	GenericConstraintNotSatisfiedRefType	The type 'type1' cannot be used as type parameter 'T' in the generic type or method '&lt;name&gt;'. There is no implicit reference conversion from 'type1' to 'type2'.	Error	https://msdn.microsoft.com/en-us/library/bb384252(v=vs.90).aspx
C# Compiler	CS0312	GenericConstraintNotSatisfiedNullableEnum	The type 'type1' cannot be used as type parameter 'name' in the generic type or method 'name'. The nullable type 'type1' does not satisfy the constraint of 'type2'.	Error	https://msdn.microsoft.com/en-us/library/bb310895(v=vs.90).aspx
C# Compiler	CS0313	GenericConstraintNotSatisfiedNullableInterface	The type 'type1' cannot be used as type parameter 'parameter name' in the generic type or method 'type2'. The nullable type 'type1' does not satisfy the constraint of 'type2'. Nullable types cannot satisfy any interface constraints.	Error	https://msdn.microsoft.com/en-us/library/bb384148(v=vs.90).aspx
