Program	Code	Mnemonic	Summary	Severity	HelpLink
C# Compiler	CS0504	StaticConstant	The constant 'variable' cannot be marked static	Error	https://msdn.microsoft.com/en-us/library/y0kw9zkh(v=vs.90).aspx
C# Compiler	CS0505	CantOverrideNonFunction	'member1': cannot override because 'member2' is not a function	Error	https://msdn.microsoft.com/en-us/library/20ey80c3(v=vs.90).aspx
C# Compiler	CS0506	CantOverrideNonVirtual	'function1' : cannot override inherited member 'function2' because it is not marked 'virtual', 'abstract', or 'override'	Error	https://msdn.microsoft.com/en-us/library/s5hx22yt(v=vs.90).aspx
C# Compiler	CS0507	CantChangeAccessOnOverride	'function1' : cannot change access modifiers when overriding 'access' inherited member 'function2'	Error	https://msdn.microsoft.com/en-us/library/41k1ad8b(v=vs.90).aspx
C# Compiler	CS0508	CantChangeReturnTypeOnOverride	'Type 1': return type must be 'Type 2' to match overridden member 'Member Name'	Error	https://msdn.microsoft.com/en-us/library/f8t45a4z(v=vs.90).aspx
C# Compiler	CS0509	CantDeriveFromSealedType	'class1' : cannot derive from sealed type 'class2'	Error	https://msdn.microsoft.com/en-us/library/fztskc8s(v=vs.90).aspx
C# Compiler	CS0513	AbstractInConcreteClass	'function' is abstract but it is contained in nonabstract class 'class'	Error	https://msdn.microsoft.com/en-us/library/fa68cwc4(v=vs.90).aspx
C# Compiler	CS0514	StaticConstructorWithExplicitConstructorCall	'constructor' : static constructor cannot have an explicit 'this' or 'base' constructor call	Error	https://msdn.microsoft.com/en-us/library/4k74e081(v=vs.90).aspx
C# Compiler	CS0515	StaticConstructorWithAccessModifiers	'function' : access modifiers are not allowed on static constructors	Error	https://msdn.microsoft.com/en-us/library/y50fb5kf(v=vs.90).aspx
C# Compiler	CS0516	RecursiveConstructorCall	Constructor 'constructor' can not call itself	Error	https://msdn.microsoft.com/en-us/library/1w8stdbt(v=vs.90).aspx
C# Compiler	CS0517	ObjectCallingBaseConstructor	'class' has no base class and cannot call a base constructor	Error	https://msdn.microsoft.com/en-us/library/2xa4twak(v=vs.90).aspx
C# Compiler	CS0518	PredefinedTypeNotFound	Predefined type 'type' is not defined or imported	Error	https://msdn.microsoft.com/en-us/library/f5c3ehka(v=vs.90).aspx
C# Compiler	CS0520	PredefinedTypeBadType	Predefined type 'name' is declared incorrectly	Error	https://msdn.microsoft.com/en-us/library/8db890yb(v=vs.90).aspx
C# Compiler	CS0522	StructWithBaseConstructorCall	'constructor' : structs cannot call base class constructors	Error	https://msdn.microsoft.com/en-us/library/dy4k0hct(v=vs.90).aspx
C# Compiler	CS0523	StructLayoutCycle	Struct member 'struct2 field' of type 'struct1' causes a cycle in the struct layout	Error	https://msdn.microsoft.com/en-us/library/7b625z82(v=vs.90).aspx
C# Compiler	CS0524	InterfacesCannotContainTypes	'type' : interfaces cannot declare types	Error	https://msdn.microsoft.com/en-us/library/6d5kd4tc(v=vs.90).aspx
C# Compiler	CS0525	InterfacesCantContainFields	Interfaces cannot contain fields	Error	https://msdn.microsoft.com/en-us/library/abebybz6(v=vs.90).aspx
C# Compiler	CS0526	InterfacesCantContainConstructors	Interfaces cannot contain constructors	Error	https://msdn.microsoft.com/en-us/library/z655t552(v=vs.90).aspx
C# Compiler	CS0527	NonInterfaceInInterfaceList	Type 'type' in interface list is not an interface	Error	https://msdn.microsoft.com/en-us/library/6c3cdze3(v=vs.90).aspx
C# Compiler	CS0528	DuplicateInterfaceInBaseList	'interface' is already listed in interface list	Error	https://msdn.microsoft.com/en-us/library/afh3fxaa(v=vs.90).aspx
C# Compiler	CS0529	CycleInInterfaceInheritance	Inherited interface 'interface1' causes a cycle in the interface hierarchy of 'interface2'	Error	https://msdn.microsoft.com/en-us/library/3ehz89b9(v=vs.90).aspx
C# Compiler	CS0531	InterfaceMemberHasBody	'member' : interface members cannot have a definition	Error	https://msdn.microsoft.com/en-us/library/9w9tw635(v=vs.90).aspx
C# Compiler	CS0533	HidingAbstractMethod	'derived-class member' hides inherited abstract member 'base-class member'	Error	https://msdn.microsoft.com/en-us/library/988sx3bx(v=vs.90).aspx
C# Compiler	CS0534	UnimplementedAbstractMethod	'function1' does not implement inherited abstract member 'function2'	Error	https://msdn.microsoft.com/en-us/library/ay6xtw69(v=vs.90).aspx
C# Compiler	CS0535	UnimplementedInterfaceMember	'class' does not implement interface member 'member'	Error	https://msdn.microsoft.com/en-us/library/525wxbha(v=vs.90).aspx
C# Compiler	CS0537	ObjectCantHaveBases	The class System.Object cannot have a base class or implement an interface	Error	https://msdn.microsoft.com/en-us/library/xzf7ew6k(v=vs.90).aspx
C# Compiler	CS0538	ExplicitInterfaceImplementationNotInterface	'name' in explicit interface declaration is not an interface	Error	https://msdn.microsoft.com/en-us/library/863bd243(v=vs.90).aspx
C# Compiler	CS0539	InterfaceMemberNotFound	'member' in explicit interface declaration is not a member of interface	Error	https://msdn.microsoft.com/en-us/library/y6ww91kd(v=vs.90).aspx
C# Compiler	CS0540	ClassDoesntImplementInterface	'interface member' : containing type does not implement interface 'interface'	Error	https://msdn.microsoft.com/en-us/library/18st29tx(v=vs.90).aspx
C# Compiler	CS0541	ExplicitInterfaceImplementationInNonClassOrStruct	'declaration' : explicit interface declaration can only be declared in a class or struct	Error	https://msdn.microsoft.com/en-us/library/016z427k(v=vs.90).aspx
C# Compiler	CS0542	MemberNameSameAsType	'user-defined type': member names cannot be the same as their enclosing type	Error	https://msdn.microsoft.com/en-us/library/hdhfk2xk(v=vs.90).aspx
C# Compiler	CS0543	EnumeratorOverflow	'enumeration' : the enumerator value is too large to fit in its type	Error	https://msdn.microsoft.com/en-us/library/b531f703(v=vs.90).aspx
C# Compiler	CS0544	CantOverrideNonProperty	'property override': cannot override because 'non-property' is not a property	Error	https://msdn.microsoft.com/en-us/library/ht7w44bx(v=vs.90).aspx
C# Compiler	CS0545	NoGetToOverride	'function' : cannot override because 'property' does not have an overridable get accessor	Error	https://msdn.microsoft.com/en-us/library/9kefzz03(v=vs.90).aspx
C# Compiler	CS0546	NoSetToOverride	'accessor' : cannot override because 'property' does not have an overridable set accessor	Error	https://msdn.microsoft.com/en-us/library/xt3e9f86(v=vs.90).aspx
C# Compiler	CS0547	PropertyCantHaveVoidType	'property' : property or indexer cannot have void type	Error	https://msdn.microsoft.com/en-us/library/c1y6wa4x(v=vs.90).aspx
C# Compiler	CS0548	PropertyWithNoAccessors	'property' : property or indexer must have at least one accessor	Error	https://msdn.microsoft.com/en-us/library/yhb0hh4a(v=vs.90).aspx
C# Compiler	CS0549	NewVirtualInSealed	'function' is a new virtual member in sealed class 'class'	Error	https://msdn.microsoft.com/en-us/library/exaxze9s(v=vs.90).aspx
C# Compiler	CS0550	ExplicitPropertyAddingAccessor	'accessor' adds an accessor not found in interface member 'property'	Error	https://msdn.microsoft.com/en-us/library/w404che2(v=vs.90).aspx
C# Compiler	CS0551	ExplicitPropertyMissingAccessor	Explicit interface implementation 'implementation' is missing accessor 'accessor'	Error	https://msdn.microsoft.com/en-us/library/65eb2wza(v=vs.90).aspx
C# Compiler	CS0552	ConversionWithInterface	'conversion routine' : user defined conversion to/from interface	Error	https://msdn.microsoft.com/en-us/library/as5zfadk(v=vs.90).aspx
C# Compiler	CS0553	ConversionWithBase	'conversion routine' : user defined conversion to/from base class	Error	https://msdn.microsoft.com/en-us/library/031a701z(v=vs.90).aspx
C# Compiler	CS0554	ConversionWithDerived	'conversion routine' : user defined conversion to/from derived class	Error	https://msdn.microsoft.com/en-us/library/0ht4akef(v=vs.90).aspx
C# Compiler	CS0555	IdentityConversion	User-defined operator cannot take an object of the enclosing type and convert to an object of the enclosing type	Error	https://msdn.microsoft.com/en-us/library/b8xz60wc(v=vs.90).aspx
C# Compiler	CS0556	ConversionNotInvolvingContainedType	User-defined conversion must convert to or from the enclosing type	Error	https://msdn.microsoft.com/en-us/library/2x7fay24(v=vs.90).aspx
C# Compiler	CS0557	DuplicateConversionInClass	Duplicate user-defined conversion in type 'class'	Error	https://msdn.microsoft.com/en-us/library/a09h8067(v=vs.90).aspx
C# Compiler	CS0558	OperatorsMustBeStatic	User-defined operator 'operator' must be declared static and public	Error	https://msdn.microsoft.com/en-us/library/w97hb0y6(v=vs.90).aspx
C# Compiler	CS0559	BadIncDecSignature	The parameter type for ++ or -- operator must be the containing type	Error	https://msdn.microsoft.com/en-us/library/4c5b031c(v=vs.90).aspx
C# Compiler	CS0562	BadUnaryOperatorSignature	The parameter of a unary operator must be the containing type	Error	https://msdn.microsoft.com/en-us/library/38ktf7yw(v=vs.90).aspx
C# Compiler	CS0563	BadBinaryOperatorSignature	One of the parameters of a binary operator must be the containing type	Error	https://msdn.microsoft.com/en-us/library/zb1a95x1(v=vs.90).aspx
C# Compiler	CS0564	BadShiftOperatorSignature	The first operand of an overloaded shift operator must have the same type as the containing type, and the type of the second operand must be int	Error	https://msdn.microsoft.com/en-us/library/5y82h021(v=vs.90).aspx
C# Compiler	CS0567	InterfacesCantContainOperators	Interfaces cannot contain operators	Error	https://msdn.microsoft.com/en-us/library/k0s00bbx(v=vs.90).aspx
C# Compiler	CS0568	StructsCantContainDefaultContructor	Structs cannot contain explicit parameterless constructors	Error	https://msdn.microsoft.com/en-us/library/x2xcf8ft(v=vs.90).aspx
C# Compiler	CS0569	CantOverrideBogusMethod	'method2' : cannot override 'method1' because it is not supported by the language	Error	https://msdn.microsoft.com/en-us/library/fd60wx7c(v=vs.90).aspx
C# Compiler	CS0570	BindToBogus	Property, indexer, or event 'name' is not supported by the language; try directly calling accessor method 'name!'	Error	https://msdn.microsoft.com/en-us/library/c5840b5d(v=vs.90).aspx
C# Compiler	CS0571	CantCallSpecialMethod	'function' : cannot explicitly call operator or accessor	Error	https://msdn.microsoft.com/en-us/library/z47a7kdw(v=vs.90).aspx
C# Compiler	CS0572	BadTypeReference	'type' : cannot reference a type through an expression; try 'path_to_type' instead	Error	https://msdn.microsoft.com/en-us/library/9eeb383s(v=vs.90).aspx
C# Compiler	CS0573	FieldInitializerInStruct	'field declaration' : cannot have instance field initializers in structs	Error	https://msdn.microsoft.com/en-us/library/5425d51e(v=vs.90).aspx
C# Compiler	CS0574	BadDestructorName	Name of destructor must match name of class	Error	https://msdn.microsoft.com/en-us/library/z5hh8yfw(v=vs.90).aspx
C# Compiler	CS0575	OnlyClassesCanContainDestructors	Only class types can contain destructors	Error	https://msdn.microsoft.com/en-us/library/tydwf3z9(v=vs.90).aspx
C# Compiler	CS0576	ConflictAliasAndMember	Namespace 'namespace' contains a definition conflicting with alias 'identifier'	Error	https://msdn.microsoft.com/en-us/library/29s9eka0(v=vs.90).aspx
C# Compiler	CS0577	ConditionalOnSpecialMethod	The Conditional attribute is not valid on 'function' because it is a constructor, destructor, operator, or explicit interface implementation	Error	https://msdn.microsoft.com/en-us/library/xcf28hyc(v=vs.90).aspx
C# Compiler	CS0578	ConditionalMustReturnVoid	The Conditional attribute is not valid on 'function' because its return type is not void	Error	https://msdn.microsoft.com/en-us/library/abd9ca89(v=vs.90).aspx
C# Compiler	CS0579	DuplicateAttribute	Duplicate 'attribute' attribute	Error	https://msdn.microsoft.com/en-us/library/66f800ya(v=vs.90).aspx
C# Compiler	CS0582	ConditionalOnInterfaceMethod	The Conditional not valid on interface members	Error	https://msdn.microsoft.com/en-us/library/7cah55b7(v=vs.90).aspx
C# Compiler	CS0583	ICECulprit	Internal Compiler Error. An internal error has occurred in the compiler. To work around this problem, try simplifying or changing the program near the locations listed below. Locations at the top of the list are closer to the point at which the internal error occurred. Errors such as this can be reported to Microsoft by using the /errorreport option.	Error	https://msdn.microsoft.com/en-us/library/b4f03d64(v=vs.90).aspx
C# Compiler	CS0584	ICESymbol	Internal Compiler Error: stage 'stage' symbol 'symbol'	Error	https://msdn.microsoft.com/en-us/library/w1ff69h1(v=vs.90).aspx
C# Compiler	CS0585	ICENode	Internal Compiler Error: stage 'stage'	Error	https://msdn.microsoft.com/en-us/library/7bxwtd5c(v=vs.90).aspx
C# Compiler	CS0586	ICEFile	Internal Compiler Error: stage 'stage'	Error	https://msdn.microsoft.com/en-us/library/38hhsy81(v=vs.90).aspx
C# Compiler	CS0587	ICEStage	Internal Compiler Error: stage 'stage'	Error	https://msdn.microsoft.com/en-us/library/ffz743z5(v=vs.90).aspx
C# Compiler	CS0588	ICELexer	Internal Compiler Error: stage 'LEX'	Error	https://msdn.microsoft.com/en-us/library/47z5z60k(v=vs.90).aspx
C# Compiler	CS0589	ICEParser	Internal Compiler Error: stage 'PARSE'	Error	https://msdn.microsoft.com/en-us/library/zdy8hc1a(v=vs.90).aspx
C# Compiler	CS0590	OperatorCantReturnVoid	User-defined operators cannot return void	Error	https://msdn.microsoft.com/en-us/library/0ze8se9a(v=vs.90).aspx
C# Compiler	CS0591	InvalidAttributeArgument	Invalid value for argument to 'attribute' attribute	Error	https://msdn.microsoft.com/en-us/library/912az1h4(v=vs.90).aspx
C# Compiler	CS0592	AttributeOnBadSymbolType	Attribute 'attribute' is not valid on this declaration type. It is valid on 'type' declarations only.	Error	https://msdn.microsoft.com/en-us/library/6099kf70(v=vs.90).aspx
C# Compiler	CS0594	FloatOverflow	Floating-point constant is outside the range of type 'type'	Error	https://msdn.microsoft.com/en-us/library/w0wdey1w(v=vs.90).aspx
C# Compiler	CS0596	ComImportWithoutUuidAttribute	The Guid attribute must be specified with the ComImport attribute	Error	https://msdn.microsoft.com/en-us/library/f4c8x8x2(v=vs.90).aspx
C# Compiler	CS0599	InvalidNamedArgument	Invalid value for named attribute argument 'argument'	Error	https://msdn.microsoft.com/en-us/library/a4y2w3xt(v=vs.90).aspx
C# Compiler	CS0601	DllImportOnInvalidMethod	The DllImport attribute must be specified on a method marked 'static' and 'extern'	Error	https://msdn.microsoft.com/en-us/library/b8fb3sz2(v=vs.90).aspx
C# Compiler	CS0602	FeatureDeprecated	The feature 'old_feature' is deprecated. Please use 'new_feature' instead	Warning (level 1)	https://msdn.microsoft.com/en-us/library/yk6dwc9a(v=vs.90).aspx
C# Compiler	CS0609	NameAttributeOnOverride	Cannot set the IndexerName attribute on an indexer marked override	Error	https://msdn.microsoft.com/en-us/library/z5a9e13c(v=vs.90).aspx
C# Compiler	CS0610	FieldCantBeRefAny	Field or property cannot be of type 'type'	Error	https://msdn.microsoft.com/en-us/library/t93xez96(v=vs.90).aspx
C# Compiler	CS0611	ArrayElementCantBeRefAny	Array elements cannot be of type 'type'	Error	https://msdn.microsoft.com/en-us/library/bfca7x6z(v=vs.90).aspx
C# Compiler	CS0612	DeprecatedSymbol	'member' is obsolete	Warning (level 1)	https://msdn.microsoft.com/en-us/library/h0h063ka(v=vs.90).aspx
C# Compiler	CS0616	NotAnAttributeClass	'class' is not an attribute class	Error	https://msdn.microsoft.com/en-us/library/08s3f91s(v=vs.90).aspx
C# Compiler	CS0617	BadNamedAttributeArgument	'reference' is not a valid named attribute argument because it is not a valid attribute parameter type	Error	https://msdn.microsoft.com/en-us/library/978b3z1b(v=vs.90).aspx
C# Compiler	CS0618	DeprecatedSymbolStr	'member' is obsolete: 'text'	Warning (level 2)	https://msdn.microsoft.com/en-us/library/x5ye6x1e(v=vs.90).aspx
C# Compiler	CS0619	DeprecatedSymbolStr	'member' is obsolete: 'text'	Error	https://msdn.microsoft.com/en-us/library/0f843030(v=vs.90).aspx
C# Compiler	CS0620	IndexerCantHaveVoidType	Indexers cannot have void type	Error	https://msdn.microsoft.com/en-us/library/h7623h00(v=vs.90).aspx
C# Compiler	CS0621	VirtualPrivate	'member' : virtual or abstract members cannot be private	Error	https://msdn.microsoft.com/en-us/library/x9x1476d(v=vs.90).aspx
C# Compiler	CS0622	ArrayInitToNonArrayType	Can only use array initializer expressions to assign to array types. Try using a new expression instead.	Error	https://msdn.microsoft.com/en-us/library/3xctea63(v=vs.90).aspx
C# Compiler	CS0623	ArrayInitInBadPlace	Array initializers can only be used in a variable or field initializer. Try using a new expression instead.	Error	https://msdn.microsoft.com/en-us/library/sf3awfty(v=vs.90).aspx
C# Compiler	CS0625	MissingStructOffset	'field': instance field types marked with StructLayout(LayoutKind.Explicit) must have a FieldOffset attribute	Error	https://msdn.microsoft.com/en-us/library/ftd6k209(v=vs.90).aspx
C# Compiler	CS0626	ExternMethodNoImplementation	Method, operator, or accessor 'method' is marked external and has no attributes on it. Consider adding a DllImport attribute to specify the external implementation	Warning (level 1)	https://msdn.microsoft.com/en-us/library/5d6ww5ft(v=vs.90).aspx
C# Compiler	CS0628	ProtectedInSealed	'member' : new protected member declared in sealed class	Warning (level 4)	https://msdn.microsoft.com/en-us/library/7x8ekes3(v=vs.90).aspx
C# Compiler	CS0629	InterfaceImplementedByConditional	Conditional member 'member' cannot implement interface member 'base class member' in type 'Type Name'	Error	https://msdn.microsoft.com/en-us/library/6h55z9t1(v=vs.90).aspx
C# Compiler	CS0631	IllegalRefParam	ref and out are not valid in this context	Error	https://msdn.microsoft.com/en-us/library/9k1at2ft(v=vs.90).aspx
C# Compiler	CS0633	BadArgumentToAttribute	The argument to the 'attribute' attribute must be a valid identifier	Error	https://msdn.microsoft.com/en-us/library/9fe821s1(v=vs.90).aspx
C# Compiler	CS0635	MissingComTypeOrMarshaller	'attribute' : System.Interop.UnmanagedType.CustomMarshaller requires named arguments ComType and Marshal	Error	https://msdn.microsoft.com/en-us/library/735355t0(v=vs.90).aspx
C# Compiler	CS0636	StructOffsetOnBadStruct	The FieldOffset attribute can only be placed on members of types marked with the StructLayout(LayoutKind.Explicit)	Error	https://msdn.microsoft.com/en-us/library/tawah97x(v=vs.90).aspx
C# Compiler	CS0637	StructOffsetOnBadField	The FieldOffset attribute is not allowed on static or const fields	Error	https://msdn.microsoft.com/en-us/library/zx2351hd(v=vs.90).aspx
C# Compiler	CS0641	AttributeUsageOnNonAttributeClass	'attribute' : attribute is only valid on classes derived from System.Attribute	Error	https://msdn.microsoft.com/en-us/library/938ac4k1(v=vs.90).aspx
C# Compiler	CS0642	PossibleMistakenNullStatement	Possible mistaken empty statement	Warning (level 3)	https://msdn.microsoft.com/en-us/library/9x19t380(v=vs.90).aspx
C# Compiler	CS0643	DuplicateNamedAttributeArgument	'arg' duplicate named attribute argument	Error	https://msdn.microsoft.com/en-us/library/hahhw5t0(v=vs.90).aspx
C# Compiler	CS0644	DeriveFromEnumOrValueType	'class1' cannot derive from special class 'class2'	Error	https://msdn.microsoft.com/en-us/library/hxds244y(v=vs.90).aspx
C# Compiler	CS0645	IdentifierTooLong	Identifier too long	Error	https://msdn.microsoft.com/en-us/library/t94za9fd(v=vs.90).aspx
C# Compiler	CS0646	DefaultMemberOnIndexedType	Cannot specify the DefaultMember attribute on a type containing an indexer	Error	https://msdn.microsoft.com/en-us/library/ssf17hbw(v=vs.90).aspx
C# Compiler	CS0647	CustomAttributeError	Error emitting 'attribute' attribute -- 'reason'	Error	https://msdn.microsoft.com/en-us/library/b0e48ss8(v=vs.90).aspx
C# Compiler	CS0648	BogusType	'type' is a type not supported by the language	Error	https://msdn.microsoft.com/en-us/library/6hbtb920(v=vs.90).aspx
C# Compiler	CS0649	UnassignedInternalField	Field 'field' is never assigned to, and will always have its default value 'value'	Warning (level 4)	https://msdn.microsoft.com/en-us/library/03b5270t(v=vs.90).aspx
C# Compiler	CS0650	CStyleArray	Bad array declarator: To declare a managed array the rank specifier precedes the variable's identifier. To declare a fixed size buffer field, use the fixed keyword before the field type.	Error	https://msdn.microsoft.com/en-us/library/697yab2a(v=vs.90).aspx
C# Compiler	CS0652	VacuousIntegralComp	Comparison to integral constant is useless; the constant is outside the range of type 'type'	Warning (level 2)	https://msdn.microsoft.com/en-us/library/hy48x9zb(v=vs.90).aspx
C# Compiler	CS0653	AbstractAttributeClass	Cannot apply attribute class 'class' because it is abstract	Error	https://msdn.microsoft.com/en-us/library/1sbyse48(v=vs.90).aspx
C# Compiler	CS0655	BadNamedAttributeArgumentType	'parameter' is not a valid named attribute argument because it is not a valid attribute parameter type	Error	https://msdn.microsoft.com/en-us/library/7kk5syz6(v=vs.90).aspx
C# Compiler	CS0656	MissingPredefinedMember	Missing compiler required member 'object.member'	Error	https://msdn.microsoft.com/en-us/library/1ed82w55(v=vs.90).aspx
C# Compiler	CS0657	AttributeLocationOnBadDeclaration	'attribute modifier' is not a valid attribute location for this declaration. Valid attribute locations for this declaration are 'locations'. All attributes in this block will be ignored.	Warning (level 1)	https://msdn.microsoft.com/en-us/library/c6hdfbk4(v=vs.90).aspx
C# Compiler	CS0658	InvalidAttributeLocation	'attribute modifier' is not a recognized attribute location. All attributes in this block will be ignored.	Warning (level 1)	https://msdn.microsoft.com/en-us/library/4ky08ezz(v=vs.90).aspx
C# Compiler	CS0659	EqualsWithoutGetHashCode	'class' overrides Object.Equals(object o) but does not override Object.GetHashCode()	Warning (level 3)	https://msdn.microsoft.com/en-us/library/xxhbfytk(v=vs.90).aspx
C# Compiler	CS0660	EqualityOpWithoutEquals	'class' defines operator == or operator != but does not override Object.Equals(object o)	Warning (level 3)	https://msdn.microsoft.com/en-us/library/4wtxwb6k(v=vs.90).aspx
C# Compiler	CS0661	EqualityOpWithoutGetHashCode	'class' defines operator == or operator != but does not override Object.GetHashCode()	Warning (level 3)	https://msdn.microsoft.com/en-us/library/xsf9f0ex(v=vs.90).aspx
C# Compiler	CS0662	OutAttrOnRefParam	'method' cannot specify only Out attribute on a ref parameter. Use both In and Out attributes, or neither.	Error	https://msdn.microsoft.com/en-us/library/2skdtccs(v=vs.90).aspx
C# Compiler	CS0663	OverloadRefOut	Cannot define overloaded methods that differ only on ref and out.	Error	https://msdn.microsoft.com/en-us/library/cyfs0yyd(v=vs.90).aspx
C# Compiler	CS0664	LiteralDoubleCast	Literal of type double cannot be implicitly converted to type 'type'; use an 'suffix' suffix to create a literal of this type	Error	https://msdn.microsoft.com/en-us/library/h9w1wc66(v=vs.90).aspx
C# Compiler	CS0665	IncorrectBooleanAssg	Assignment in conditional expression is always constant; did you mean to use == instead of = ?	Warning (level 3)	https://msdn.microsoft.com/en-us/library/c1sde1ax(v=vs.90).aspx
C# Compiler	CS0666	ProtectedInStruct	'member' : new protected member declared in struct	Error	https://msdn.microsoft.com/en-us/library/hd2e1t2c(v=vs.90).aspx
C# Compiler	CS0667	FeatureDeprecated	The feature 'invalid feature' is deprecated. Please use 'valid feature' instead'.	Error	https://msdn.microsoft.com/en-us/library/xcaa7kw9(v=vs.90).aspx
C# Compiler	CS0668	InconsistentIndexerNames	Two indexers have different names; the IndexerName attribute must be used with the same name on every indexer within a type	Error	https://msdn.microsoft.com/en-us/library/xee8b27a(v=vs.90).aspx
C# Compiler	CS0669	ComImportWithUserCtor	A class with the ComImport attribute cannot have a user-defined constructor	Error	https://msdn.microsoft.com/en-us/library/1f583ec8(v=vs.90).aspx
C# Compiler	CS0670	FieldCantHaveVoidType	Field cannot have void type	Error	https://msdn.microsoft.com/en-us/library/y61za1s5(v=vs.90).aspx
C# Compiler	CS0672	NonObsoleteOverridingObsolete	Member 'member1' overrides obsolete member 'member2. Add the Obsolete attribute to 'member1'	Warning (level 1)	https://msdn.microsoft.com/en-us/library/9dzeyth8(v=vs.90).aspx
C# Compiler	CS0673	SystemVoid	System.Void cannot be used from C# -- use typeof(void) to get the void type object.	Error	https://msdn.microsoft.com/en-us/library/yb43z043(v=vs.90).aspx
C# Compiler	CS0674	ExplicitParamArray	Do not use 'System.ParamArrayAttribute'. Use the 'params' keyword instead.	Error	https://msdn.microsoft.com/en-us/library/4f54401c(v=vs.90).aspx
C# Compiler	CS0675	BitwiseOrSignExtend	Bitwise-or operator used on a sign-extended operand; consider casting to a smaller unsigned type first	Warning (level 3)	https://msdn.microsoft.com/en-us/library/wdc6717a(v=vs.90).aspx
C# Compiler	CS0677	VolatileStruct	'variable': a volatile field cannot be of the type 'type'	Error	https://msdn.microsoft.com/en-us/library/5zyxe13x(v=vs.90).aspx
C# Compiler	CS0678	VolatileAndReadonly	'variable': a field can not be both volatile and readonly	Error	https://msdn.microsoft.com/en-us/library/3695yw4t(v=vs.90).aspx
C# Compiler	CS0681	AbstractField	The modifier 'abstract' is not valid on fields. Try using a property instead	Error	https://msdn.microsoft.com/en-us/library/ck6szy45(v=vs.90).aspx
C# Compiler	CS0682	BogusExplicitImpl	'type1' cannot implement 'type2' because it is not supported by the language	Error	https://msdn.microsoft.com/en-us/library/69ctt2tt(v=vs.90).aspx
C# Compiler	CS0683	ExplicitMethodImplAccessor	'explicitmethod' explicit method implementation cannot implement 'method' because it is an accessor	Error	https://msdn.microsoft.com/en-us/library/ca1f895e(v=vs.90).aspx
C# Compiler	CS0684	CoClassWithoutComImport	'interface' interface marked with 'CoClassAttribute' not marked with 'ComImportAttribute'	Warning (level 1)	https://msdn.microsoft.com/en-us/library/wft4tcwz(v=vs.90).aspx
C# Compiler	CS0685	ConditionalWithOutParam	Conditional member 'member' cannot have an out parameter	Error	https://msdn.microsoft.com/en-us/library/kykzee2e(v=vs.90).aspx
C# Compiler	CS0686	AccessorImplementingMethod	Accessor 'accessor' cannot implement interface member 'member' for type 'type'. Use an explicit interface implementation.	Error	https://msdn.microsoft.com/en-us/library/2h3xasft(v=vs.90).aspx
C# Compiler	CS0687	AliasQualAsExpression	The namespace alias qualifier '::' always resolves to a type or namespace so is illegal here. Consider using '.' instead.	Error	https://msdn.microsoft.com/en-us/library/ct1e2hf5(v=vs.90).aspx
C# Compiler	CS0688	LinkDemandOnOverride	'method1' has a link demand, but overrides or implements 'method2' which does not have a link demand. A security hole may exist.	Warning (level 1)	https://msdn.microsoft.com/en-us/library/ffx7yb34(v=vs.90).aspx
C# Compiler	CS0689	DerivingFromATyVar	Cannot derive from 'identifier' because it is a type parameter	Error	https://msdn.microsoft.com/en-us/library/f47cb6h7(v=vs.90).aspx
C# Compiler	CS0690	MalformedMetadata	Input file 'file' contains invalid metadata.	Error	https://msdn.microsoft.com/en-us/library/ekk2z9w9(v=vs.90).aspx
C# Compiler	CS0692	DuplicateTypeParameter	Duplicate type parameter 'identifier'	Error	https://msdn.microsoft.com/en-us/library/43bx0ee8(v=vs.90).aspx
C# Compiler	CS0693	TypeParameterSameAsOuterTypeParameter	Type parameter 'type parameter' has the same name as the type parameter from outer type 'type'	Warning (level 3)	https://msdn.microsoft.com/en-us/library/0ah54ze5(v=vs.90).aspx
C# Compiler	CS0694	TypeVariableSameAsParent	Type parameter 'identifier' has the same name as the containing type, or method	Error	https://msdn.microsoft.com/en-us/library/sa2b9c0e(v=vs.90).aspx
C# Compiler	CS0695	UnifyingInterfaceInstantiations	'generic type' cannot implement both 'generic interface' and 'generic interface' because they may unify for some type parameter substitutions	Error	https://msdn.microsoft.com/en-us/library/fkwtss52(v=vs.90).aspx
C# Compiler	CS0698	GenericDerivingFromAttribute	A generic type cannot derive from 'class' because it is an attribute class	Error	https://msdn.microsoft.com/en-us/library/t9h2ax10(v=vs.90).aspx
C# Compiler	CS0699	TyVarNotFoundInConstraint	'generic' does not define type parameter 'identifier'	Error	https://msdn.microsoft.com/en-us/library/98ya2tfc(v=vs.90).aspx
C# Compiler	CS0701	BadBoundType	'identifier' is not a valid constraint. A type used as a constraint must be an interface, a non-sealed class or a type parameter.	Error	https://msdn.microsoft.com/en-us/library/0dcw7ztt(v=vs.90).aspx
C# Compiler	CS0702	SpecialTypeAsBound	Constraint cannot be special class 'identifier'	Error	https://msdn.microsoft.com/en-us/library/56b2hk61(v=vs.90).aspx
C# Compiler	CS0703	BadVisBound	Inconsistent accessibility: constraint type 'identifier' is less accessible than 'identifier'	Error	https://msdn.microsoft.com/en-us/library/892fd5yc(v=vs.90).aspx
C# Compiler	CS0704	LookupInTypeVariable	Cannot do member lookup in 'type' because it is a type parameter	Error	https://msdn.microsoft.com/en-us/library/45t6zdk7(v=vs.90).aspx
